,Year,Month,Day,Hour,Visibility,Cloud_cover,Wind_speed,Temperature,Pressure,Precipitation,Insolation,Season
374,2019,1,16,14,20000,8,3,4.8,1000.4,0.0,0.0,4
375,2019,1,16,15,20000,8,4,4.8,1000.2,0.0,0.0,4
376,2019,1,16,16,11782,6,4,5.1,999.7,0.0,0.0,4
377,2019,1,16,17,11198,7,4,5.2,999.3,0.0,0.0,4
378,2019,1,16,18,12198,7,5,5.1,998.8,0.2,0.0,4
379,2019,1,16,19,8564,7,4,5.4,998.5,0.0,0.0,4
380,2019,1,16,20,15052,8,5,5.6,998.0,0.0,0.0,4
381,2019,1,16,21,13532,8,5,5.7,997.8,0.0,0.0,4
382,2019,1,16,22,13043,8,5,5.5,997.2,0.0,0.0,4
383,2019,1,16,23,18261,8,6,5.3,996.7,0.0,0.0,4
384,2019,1,17,0,20000,8,5,5.4,995.8,0.0,0.0,4
385,2019,1,17,1,20000,8,6,5.5,994.9,0.0,0.0,4
386,2019,1,17,2,20000,8,6,5.3,994.5,0.0,0.0,4
387,2019,1,17,3,20000,8,6,5.0,993.6,0.0,0.0,4
388,2019,1,17,4,20000,8,6,4.7,992.7,0.0,0.0,4
389,2019,1,17,5,20000,8,6,4.3,991.9,0.0,0.0,4
390,2019,1,17,6,20000,8,7,4.1,991.5,0.0,0.0,4
391,2019,1,17,7,20000,8,7,3.7,991.7,0.0,0.0,4
392,2019,1,17,8,20000,8,6,3.5,992.2,0.0,0.0,4
393,2019,1,17,9,20000,7,5,3.8,992.8,0.0,0.0,4
394,2019,1,17,10,20000,7,5,4.2,993.3,0.0,0.0,4
395,2019,1,17,11,20000,7,5,4.7,993.4,0.0,0.0,4
396,2019,1,17,12,20000,6,5,5.2,993.6,0.0,0.0,4
397,2019,1,17,13,20000,7,5,5.3,994.0,0.0,0.0,4
398,2019,1,17,14,20000,6,5,5.3,994.1,0.0,0.0,4
399,2019,1,17,15,18759,6,5,4.5,994.5,0.0,0.0,4
400,2019,1,17,16,20000,5,4,4.2,994.9,0.0,0.0,4
401,2019,1,17,17,20000,7,4,3.6,995.0,0.0,0.0,4
402,2019,1,17,18,20000,7,4,3.7,995.2,0.0,0.0,4
403,2019,1,17,19,20000,7,4,3.8,995.3,0.0,0.0,4
404,2019,1,17,20,20000,6,5,3.8,995.3,0.0,0.0,4
405,2019,1,17,21,20000,7,4,3.5,995.3,0.0,0.0,4
406,2019,1,17,22,20000,7,4,3.3,995.5,0.0,0.0,4
407,2019,1,17,23,20000,7,4,3.2,995.4,0.0,0.0,4
408,2019,1,18,0,20000,7,4,3.0,995.5,0.0,0.0,4
409,2019,1,18,1,20000,7,4,3.0,995.3,0.0,0.0,4
410,2019,1,18,2,20000,7,4,2.9,995.7,0.0,0.0,4
411,2019,1,18,3,9449,7,6,1.8,996.8,0.0,0.0,4
412,2019,1,18,4,15949,7,6,1.3,998.5,0.0,0.0,4
413,2019,1,18,5,20000,7,8,1.1,1000.2,0.0,0.0,4
414,2019,1,18,6,20000,7,8,0.9,1002.0,1.6,0.0,4
415,2019,1,18,7,20000,6,7,1.0,1003.6,0.0,0.0,4
416,2019,1,18,8,20000,6,7,0.2,1005.4,0.0,0.0,4
417,2019,1,18,9,20000,3,6,0.5,1007.0,0.0,0.1,4
418,2019,1,18,10,20000,6,6,0.8,1007.9,0.0,1.0,4
419,2019,1,18,11,20000,6,6,0.8,1008.6,0.0,0.3,4
420,2019,1,18,12,20000,5,7,1.4,1009.2,0.0,0.6,4
421,2019,1,18,13,20000,5,5,1.6,1009.8,0.0,0.8,4
422,2019,1,18,14,20000,5,6,1.3,1010.7,0.0,0.5,4
423,2019,1,18,15,20000,3,6,0.4,1011.4,0.0,0.7,4
424,2019,1,18,16,20000,2,5,-0.2,1012.1,0.0,0.0,4
425,2019,1,18,17,20000,1,4,-0.7,1012.7,0.0,0.0,4
426,2019,1,18,18,20000,1,4,-1.5,1013.1,0.0,0.0,4
427,2019,1,18,19,19725,1,4,-2.0,1013.5,0.0,0.0,4
428,2019,1,18,20,20000,2,5,-2.0,1013.9,0.0,0.0,4
429,2019,1,18,21,20000,2,5,-1.6,1014.4,0.0,0.0,4
430,2019,1,18,22,20000,0,4,-2.0,1014.6,0.0,0.0,4
431,2019,1,18,23,20000,0,5,-1.7,1014.8,0.0,0.0,4
432,2019,1,19,0,20000,0,4,-2.2,1014.9,0.0,0.0,4
433,2019,1,19,1,20000,1,4,-2.7,1015.1,0.0,0.0,4
434,2019,1,19,2,20000,2,4,-2.8,1015.2,0.0,0.0,4
435,2019,1,19,3,18521,2,3,-3.6,1015.2,0.0,0.0,4
436,2019,1,19,4,20000,6,3,-3.0,1015.3,0.0,0.0,4
437,2019,1,19,5,20000,7,2,-2.2,1015.6,0.0,0.0,4
438,2019,1,19,6,20000,7,4,-1.2,1016.0,0.0,0.0,4
439,2019,1,19,7,20000,4,4,-1.1,1016.3,0.0,0.0,4
440,2019,1,19,8,15214,3,5,-1.1,1017.0,0.0,0.1,4
441,2019,1,19,9,18403,5,5,-0.2,1017.5,0.0,1.0,4
442,2019,1,19,10,20000,6,5,0.4,1017.8,0.0,0.6,4
443,2019,1,19,11,20000,5,5,0.8,1017.8,0.0,0.4,4
444,2019,1,19,12,20000,5,5,2.1,1017.6,0.0,0.2,4
445,2019,1,19,13,20000,3,4,2.0,1017.5,0.0,0.9,4
446,2019,1,19,14,20000,5,5,0.9,1017.5,0.0,1.0,4
447,2019,1,19,15,13431,3,3,-0.1,1017.6,0.0,0.5,4
448,2019,1,19,16,9515,7,3,-0.2,1017.5,0.0,0.0,4
449,2019,1,19,17,13078,7,4,0.3,1017.5,0.0,0.0,4
450,2019,1,19,18,14874,4,5,-0.1,1017.3,0.0,0.0,4
451,2019,1,19,19,17106,3,5,-0.3,1017.4,0.0,0.0,4
452,2019,1,19,20,14926,7,5,0.0,1017.5,0.0,0.0,4
453,2019,1,19,21,19123,6,5,-0.1,1017.5,0.0,0.0,4
454,2019,1,19,22,20000,6,5,-0.6,1017.7,0.0,0.0,4
455,2019,1,19,23,20000,6,4,-0.2,1017.5,0.0,0.0,4
456,2019,1,20,0,20000,7,3,-0.2,1017.4,0.0,0.0,4
457,2019,1,20,1,20000,7,2,-0.3,1017.4,0.0,0.0,4
458,2019,1,20,2,20000,7,3,-0.2,1017.0,0.0,0.0,4
459,2019,1,20,3,20000,7,5,-0.4,1016.7,0.0,0.0,4
460,2019,1,20,4,20000,7,4,-0.6,1016.7,0.0,0.0,4
461,2019,1,20,5,20000,3,5,-0.9,1016.4,0.0,0.0,4
462,2019,1,20,6,20000,5,5,-1.5,1016.2,0.0,0.0,4
463,2019,1,20,7,20000,3,4,-2.2,1016.2,0.0,0.0,4
464,2019,1,20,8,20000,5,4,-1.5,1016.6,0.0,0.2,4
465,2019,1,20,9,20000,5,4,-1.2,1016.6,0.0,0.2,4
466,2019,1,20,10,20000,4,5,0.2,1016.7,0.0,0.4,4
467,2019,1,20,11,20000,2,4,1.3,1016.5,0.0,1.0,4
468,2019,1,20,12,20000,2,5,1.8,1016.3,0.0,1.0,4
469,2019,1,20,13,20000,5,5,1.4,1016.1,0.0,0.7,4
470,2019,1,20,14,19540,6,4,1.0,1016.1,0.0,0.3,4
471,2019,1,20,15,19332,7,4,1.0,1016.2,0.0,0.0,4
472,2019,1,20,16,1814,7,4,0.4,1016.6,0.0,0.0,4
473,2019,1,20,17,11831,7,4,0.2,1016.7,0.0,0.0,4
474,2019,1,20,18,9560,5,3,-0.1,1017.1,0.1,0.0,4
475,2019,1,20,19,6062,4,2,-1.0,1017.5,0.0,0.0,4
476,2019,1,20,20,6471,5,3,-1.6,1017.8,0.0,0.0,4
477,2019,1,20,21,4091,5,3,-3.1,1018.2,0.0,0.0,4
478,2019,1,20,22,2826,2,3,-3.7,1018.6,0.0,0.0,4
479,2019,1,20,23,3002,2,3,-4.3,1018.9,0.0,0.0,4
480,2019,1,21,0,3885,4,3,-3.7,1019.0,0.0,0.0,4
481,2019,1,21,1,3846,3,3,-3.9,1019.0,0.0,0.0,4
482,2019,1,21,2,5624,3,2,-3.0,1018.7,0.0,0.0,4
483,2019,1,21,3,8269,5,3,-2.5,1018.6,0.0,0.0,4
484,2019,1,21,4,9905,5,2,-2.1,1018.5,0.0,0.0,4
485,2019,1,21,5,2920,7,2,-1.7,1018.4,0.0,0.0,4
486,2019,1,21,6,6255,7,2,-1.3,1018.1,0.0,0.0,4
487,2019,1,21,7,13810,6,4,-0.8,1018.3,0.0,0.0,4
488,2019,1,21,8,18321,6,4,-0.5,1018.6,0.0,0.0,4
489,2019,1,21,9,16529,7,4,-0.3,1018.8,0.0,0.0,4
490,2019,1,21,10,17638,7,4,-0.3,1018.8,0.0,0.0,4
491,2019,1,21,11,20000,7,3,-0.1,1018.7,0.0,0.0,4
492,2019,1,21,12,20000,7,2,0.0,1018.4,0.0,0.0,4
493,2019,1,21,13,18844,6,3,0.0,1018.3,0.0,0.0,4
494,2019,1,21,14,9905,7,3,-0.7,1018.1,0.0,0.0,4
495,2019,1,21,15,12129,6,4,-2.0,1017.9,0.0,0.0,4
496,2019,1,21,16,13313,5,4,-2.6,1017.7,0.0,0.0,4
497,2019,1,21,17,11150,5,3,-3.2,1017.7,0.0,0.0,4
498,2019,1,21,18,7155,5,4,-3.5,1017.4,0.0,0.0,4
499,2019,1,21,19,6964,6,5,-3.6,1017.5,0.0,0.0,4
500,2019,1,21,20,6202,6,3,-4.3,1017.4,0.0,0.0,4
501,2019,1,21,21,7075,6,4,-3.9,1017.1,0.0,0.0,4
502,2019,1,21,22,6823,6,5,-3.3,1017.1,0.0,0.0,4
503,2019,1,21,23,6047,6,4,-3.3,1016.9,0.0,0.0,4
504,2019,1,22,0,5524,7,4,-3.6,1016.5,0.0,0.0,4
505,2019,1,22,1,5137,6,4,-3.7,1016.4,0.0,0.0,4
506,2019,1,22,2,4486,7,5,-3.6,1016.1,0.0,0.0,4
507,2019,1,22,3,4899,7,5,-3.7,1015.6,0.0,0.0,4
508,2019,1,22,4,3900,7,6,-3.5,1015.1,0.0,0.0,4
509,2019,1,22,5,2750,7,7,-3.5,1014.9,0.0,0.0,4
510,2019,1,22,6,2983,7,6,-3.9,1014.7,0.0,0.0,4
511,2019,1,22,7,2517,7,6,-4.0,1014.7,0.0,0.0,4
512,2019,1,22,8,2423,7,6,-4.5,1014.8,0.0,0.0,4
513,2019,1,22,9,2851,7,6,-4.5,1015.0,0.0,0.0,4
514,2019,1,22,10,2614,7,5,-4.0,1014.8,0.0,0.0,4
515,2019,1,22,11,2536,7,6,-3.9,1014.4,0.0,0.0,4
516,2019,1,22,12,2617,7,6,-4.0,1014.1,0.0,0.0,4
517,2019,1,22,13,2665,7,6,-3.9,1013.6,0.0,0.0,4
518,2019,1,22,14,3012,5,4,-3.9,1013.4,0.0,0.0,4
519,2019,1,22,15,3614,3,5,-4.2,1013.1,0.0,0.0,4
520,2019,1,22,16,3140,3,5,-4.5,1012.7,0.0,0.0,4
521,2019,1,22,17,2470,2,4,-5.2,1012.4,0.0,0.0,4
522,2019,1,22,18,2990,7,5,-4.4,1012.2,0.0,0.0,4
523,2019,1,22,19,2677,7,6,-4.7,1012.1,0.0,0.0,4
524,2019,1,22,20,3209,4,4,-5.1,1012.0,0.0,0.0,4
525,2019,1,22,21,3189,0,4,-5.9,1012.0,0.0,0.0,4
526,2019,1,22,22,2055,0,3,-7.6,1011.9,0.0,0.0,4
527,2019,1,22,23,1862,0,3,-7.8,1011.7,0.0,0.0,4
528,2019,1,23,0,1846,0,3,-8.1,1011.3,0.0,0.0,4
529,2019,1,23,1,2093,0,3,-8.3,1011.1,0.0,0.0,4
530,2019,1,23,2,2221,0,3,-8.4,1010.6,0.0,0.0,4
531,2019,1,23,3,2659,0,2,-8.5,1010.1,0.0,0.0,4
532,2019,1,23,4,3072,0,3,-8.4,1010.0,0.0,0.0,4
533,2019,1,23,5,3139,0,3,-8.4,1010.3,0.0,0.0,4
534,2019,1,23,6,2684,0,2,-8.3,1010.4,0.0,0.0,4
535,2019,1,23,7,3081,0,2,-8.1,1010.6,0.0,0.0,4
536,2019,1,23,8,3180,0,3,-6.9,1010.7,0.0,0.4,4
537,2019,1,23,9,4243,0,4,-4.9,1010.7,0.0,1.0,4
538,2019,1,23,10,7307,1,4,-3.4,1010.7,0.0,1.0,4
539,2019,1,23,11,10652,0,5,-3.2,1010.3,0.0,1.0,4
540,2019,1,23,12,11887,0,5,-3.0,1010.0,0.0,1.0,4
541,2019,1,23,13,13011,0,4,-3.0,1009.6,0.0,1.0,4
542,2019,1,23,14,13526,0,4,-3.2,1009.8,0.0,1.0,4
543,2019,1,23,15,12350,0,2,-4.0,1010.0,0.0,0.9,4
544,2019,1,23,16,3877,0,3,-4.4,1010.3,0.0,0.0,4
545,2019,1,23,17,11257,0,3,-4.7,1010.7,0.0,0.0,4
546,2019,1,23,18,8477,0,4,-5.0,1011.0,0.0,0.0,4
547,2019,1,23,19,6307,0,3,-5.9,1011.5,0.0,0.0,4
548,2019,1,23,20,4799,0,3,-6.3,1012.0,0.0,0.0,4
549,2019,1,23,21,7195,0,3,-6.7,1012.4,0.0,0.0,4
550,2019,1,23,22,8208,0,2,-7.1,1012.7,0.0,0.0,4
551,2019,1,23,23,7254,0,2,-7.0,1013.1,0.0,0.0,4
552,2019,1,24,0,7964,0,3,-7.2,1013.2,0.0,0.0,4
553,2019,1,24,1,8950,0,3,-7.7,1013.5,0.0,0.0,4
554,2019,1,24,2,8683,0,3,-7.6,1013.7,0.0,0.0,4
555,2019,1,24,3,9614,0,2,-7.9,1013.8,0.0,0.0,4
556,2019,1,24,4,9093,0,2,-7.9,1014.1,0.0,0.0,4
557,2019,1,24,5,7642,0,2,-8.5,1014.5,0.0,0.0,4
558,2019,1,24,6,7439,0,3,-8.7,1015.0,0.0,0.0,4
559,2019,1,24,7,3843,0,2,-8.6,1015.3,0.0,0.0,4
560,2019,1,24,8,8040,0,2,-8.1,1015.7,0.0,0.7,4
561,2019,1,24,9,8824,0,4,-8.2,1016.3,0.0,1.0,4
562,2019,1,24,10,6839,0,5,-9.0,1016.8,0.0,1.0,4
563,2019,1,24,11,6586,5,5,-9.1,1017.1,0.0,0.4,4
564,2019,1,24,12,8244,7,5,-8.0,1017.0,0.0,0.1,4
565,2019,1,24,13,9781,5,3,-7.2,1016.7,0.0,0.0,4
566,2019,1,24,14,9175,3,1,-7.0,1016.6,0.0,0.1,4
567,2019,1,24,15,2028,1,1,-7.6,1016.8,0.0,0.0,4
568,2019,1,24,16,2795,0,1,-8.8,1016.9,0.0,0.0,4
569,2019,1,24,17,5815,0,3,-6.8,1017.2,0.0,0.0,4
570,2019,1,24,18,6703,0,3,-7.1,1017.3,0.0,0.0,4
571,2019,1,24,19,7212,0,3,-7.6,1017.3,0.0,0.0,4
572,2019,1,24,20,9353,0,3,-7.9,1017.5,0.0,0.0,4
573,2019,1,24,21,11544,0,3,-8.0,1017.5,0.0,0.0,4
574,2019,1,24,22,13148,0,2,-8.2,1017.3,0.0,0.0,4
575,2019,1,24,23,13650,2,3,-7.9,1017.1,0.0,0.0,4
576,2019,1,25,0,14228,3,3,-8.1,1016.8,0.0,0.0,4
577,2019,1,25,1,14300,0,3,-8.3,1016.6,0.0,0.0,4
578,2019,1,25,2,14358,0,2,-8.4,1016.4,0.0,0.0,4
579,2019,1,25,3,15448,3,3,-8.2,1015.9,0.0,0.0,4
580,2019,1,25,4,11187,6,3,-7.5,1015.4,0.0,0.0,4
581,2019,1,25,5,20000,7,3,-7.0,1015.3,0.0,0.0,4
582,2019,1,25,6,15772,7,2,-6.9,1015.0,0.0,0.0,4
583,2019,1,25,7,13022,7,2,-6.9,1014.8,0.0,0.0,4
584,2019,1,25,8,20000,7,1,-6.9,1014.7,0.0,0.0,4
585,2019,1,25,9,19657,6,2,-6.5,1014.6,0.0,0.0,4
586,2019,1,25,10,10838,8,3,-6.0,1014.0,0.0,0.0,4
587,2019,1,25,11,20000,8,4,-5.2,1013.3,0.0,0.0,4
588,2019,1,25,12,20000,7,3,-5.3,1012.8,0.0,0.0,4
589,2019,1,25,13,20000,8,3,-5.0,1012.4,0.0,0.0,4
590,2019,1,25,14,7129,8,1,-4.9,1012.0,0.0,0.0,4
591,2019,1,25,15,3301,8,1,-5.2,1011.6,0.0,0.0,4
592,2019,1,25,16,10526,8,1,-5.3,1011.6,0.0,0.0,4
593,2019,1,25,17,9997,8,2,-5.3,1011.2,0.0,0.0,4
594,2019,1,25,18,6887,8,2,-5.3,1010.6,0.2,0.0,4
595,2019,1,25,19,7764,8,3,-5.4,1010.3,0.0,0.0,4
596,2019,1,25,20,7882,8,3,-5.4,1009.7,0.0,0.0,4
597,2019,1,25,21,7504,8,3,-5.4,1009.3,0.0,0.0,4
598,2019,1,25,22,7128,8,3,-5.2,1008.8,0.0,0.0,4
599,2019,1,25,23,4839,8,3,-5.1,1008.2,0.0,0.0,4
600,2019,1,26,0,4608,8,3,-4.8,1007.8,0.0,0.0,4
601,2019,1,26,1,4696,8,4,-4.5,1007.4,0.0,0.0,4
602,2019,1,26,2,4495,8,4,-4.4,1006.6,0.0,0.0,4
603,2019,1,26,3,5843,8,4,-4.5,1005.9,0.0,0.0,4
604,2019,1,26,4,5405,8,3,-4.7,1005.6,0.0,0.0,4
605,2019,1,26,5,6145,8,4,-4.8,1005.0,0.0,0.0,4
606,2019,1,26,6,5665,8,3,-4.8,1004.6,0.0,0.0,4
607,2019,1,26,7,6483,8,3,-4.8,1004.3,0.0,0.0,4
608,2019,1,26,8,9429,8,4,-4.7,1004.2,0.0,0.0,4
609,2019,1,26,9,7377,8,5,-4.8,1003.8,0.0,0.0,4
610,2019,1,26,10,5715,8,4,-4.4,1003.4,0.0,0.0,4
611,2019,1,26,11,4649,8,4,-4.3,1003.2,0.0,0.0,4
612,2019,1,26,12,4249,8,2,-4.0,1002.7,0.0,0.0,4
613,2019,1,26,13,3942,8,3,-3.8,1002.4,0.0,0.0,4
614,2019,1,26,14,3948,7,3,-3.7,1002.3,0.0,0.0,4
615,2019,1,26,15,3967,7,3,-3.7,1002.4,0.0,0.0,4
616,2019,1,26,16,3794,7,3,-3.7,1002.4,0.0,0.0,4
617,2019,1,26,17,3491,8,2,-3.7,1002.8,0.0,0.0,4
618,2019,1,26,18,3307,8,2,-3.9,1002.7,0.0,0.0,4
619,2019,1,26,19,3526,8,2,-4.1,1002.6,0.0,0.0,4
620,2019,1,26,20,3646,8,2,-4.1,1002.4,0.0,0.0,4
621,2019,1,26,21,3996,8,2,-4.0,1002.4,0.0,0.0,4
622,2019,1,26,22,3743,8,2,-3.8,1002.2,0.0,0.0,4
623,2019,1,26,23,4137,8,4,-3.6,1001.9,0.0,0.0,4
624,2019,1,27,0,3956,8,4,-3.4,1001.5,0.0,0.0,4
625,2019,1,27,1,4015,8,6,-3.5,1001.0,0.0,0.0,4
626,2019,1,27,2,4580,8,6,-3.2,1000.4,0.0,0.0,4
627,2019,1,27,3,3425,8,6,-3.1,999.9,0.0,0.0,4
628,2019,1,27,4,2954,8,7,-3.2,999.2,0.0,0.0,4
629,2019,1,27,5,3140,8,6,-3.1,998.5,0.0,0.0,4
630,2019,1,27,6,3259,8,7,-2.8,997.9,0.0,0.0,4
631,2019,1,27,7,3702,8,7,-2.8,997.2,0.0,0.0,4
632,2019,1,27,8,2457,8,7,-2.8,996.7,0.0,0.0,4
633,2019,1,27,9,3892,8,7,-2.5,996.0,0.0,0.0,4
634,2019,1,27,10,2136,8,8,-2.4,995.3,0.0,0.0,4
635,2019,1,27,11,1532,8,9,-2.1,994.5,0.0,0.0,4
636,2019,1,27,12,3354,8,9,-1.8,993.6,0.3,0.0,4
637,2019,1,27,13,2722,8,8,-1.6,993.2,0.0,0.0,4
638,2019,1,27,14,2227,8,8,-1.4,992.5,0.0,0.0,4
639,2019,1,27,15,1347,8,8,-1.4,992.3,0.0,0.0,4
640,2019,1,27,16,1887,8,7,-1.2,992.0,0.0,0.0,4
641,2019,1,27,17,2830,8,8,-0.8,991.2,0.0,0.0,4
642,2019,1,27,18,2582,8,9,-0.2,990.9,0.1,0.0,4
643,2019,1,27,19,2557,8,9,0.1,990.7,0.0,0.0,4
644,2019,1,27,20,2764,8,8,0.5,990.6,0.0,0.0,4
645,2019,1,27,21,2573,8,9,0.5,990.4,0.0,0.0,4
646,2019,1,27,22,1819,8,8,0.3,990.4,0.0,0.0,4
647,2019,1,27,23,1874,8,9,0.4,990.4,0.0,0.0,4
648,2019,1,28,0,3366,8,8,0.5,990.3,0.4,0.0,4
649,2019,1,28,1,4741,8,7,0.9,990.4,0.0,0.0,4
650,2019,1,28,2,5353,8,7,0.9,990.3,0.0,0.0,4
651,2019,1,28,3,5997,8,7,1.0,990.3,0.0,0.0,4
652,2019,1,28,4,6424,7,8,1.0,990.4,0.0,0.0,4
653,2019,1,28,5,6402,7,8,0.9,990.7,0.0,0.0,4
654,2019,1,28,6,6638,7,7,0.6,990.9,0.0,0.0,4
655,2019,1,28,7,6513,7,7,0.6,991.4,0.0,0.0,4
656,2019,1,28,8,6027,7,6,0.4,991.6,0.0,0.0,4
657,2019,1,28,9,6036,7,7,0.4,992.0,0.0,0.0,4
658,2019,1,28,10,5759,8,7,0.7,992.4,0.0,0.0,4
659,2019,1,28,11,5437,6,6,0.8,992.3,0.0,0.0,4
660,2019,1,28,12,5386,6,6,0.9,992.2,0.0,0.0,4
661,2019,1,28,13,5282,7,5,1.0,992.4,0.0,0.0,4
662,2019,1,28,14,5170,7,6,1.0,992.6,0.0,0.0,4
663,2019,1,28,15,5009,7,5,0.9,992.8,0.0,0.0,4
664,2019,1,28,16,5028,7,5,1.1,993.2,0.0,0.0,4
665,2019,1,28,17,4214,8,4,0.9,993.4,0.0,0.0,4
666,2019,1,28,18,3852,8,3,0.6,993.5,0.0,0.0,4
667,2019,1,28,19,946,8,3,0.1,993.7,0.0,0.0,4
668,2019,1,28,20,553,8,3,0.0,994.0,0.0,0.0,4
669,2019,1,28,21,646,8,3,0.1,994.2,0.0,0.0,4
670,2019,1,28,22,587,8,1,0.1,994.0,0.0,0.0,4
671,2019,1,28,23,655,8,1,0.1,994.0,0.0,0.0,4
672,2019,1,29,0,473,8,1,0.0,993.8,3.2,0.0,4
673,2019,1,29,1,104,8,2,-0.6,994.1,0.0,0.0,4
674,2019,1,29,2,622,8,2,-0.4,994.4,0.0,0.0,4
675,2019,1,29,3,209,8,2,-0.6,994.7,0.0,0.0,4
676,2019,1,29,4,160,8,2,-0.5,994.8,0.0,0.0,4
677,2019,1,29,5,166,8,3,-0.7,995.1,0.0,0.0,4
678,2019,1,29,6,292,8,3,-0.7,995.1,0.0,0.0,4
679,2019,1,29,7,876,7,2,-0.7,995.7,0.0,0.0,4
680,2019,1,29,8,2268,8,2,-0.3,996.2,0.0,0.0,4
681,2019,1,29,9,1573,8,3,-0.1,996.9,0.0,0.0,4
682,2019,1,29,10,1602,7,3,0.1,996.9,0.0,0.0,4
683,2019,1,29,11,1994,7,3,0.7,997.0,0.0,0.1,4
684,2019,1,29,12,2504,8,3,1.2,997.4,0.0,0.1,4
685,2019,1,29,13,2448,8,2,1.3,998.1,0.0,0.0,4
686,2019,1,29,14,14143,7,3,1.5,998.8,0.0,0.0,4
687,2019,1,29,15,20000,7,3,1.1,999.6,0.0,0.0,4
688,2019,1,29,16,20000,7,3,0.8,1000.3,0.0,0.0,4
689,2019,1,29,17,20000,7,3,0.3,1001.1,0.0,0.0,4
690,2019,1,29,18,20000,7,4,0.3,1001.6,0.2,0.0,4
691,2019,1,29,19,20000,7,4,0.0,1002.1,0.0,0.0,4
692,2019,1,29,20,20000,7,5,0.0,1002.6,0.0,0.0,4
693,2019,1,29,21,20000,7,4,-0.4,1003.0,0.0,0.0,4
694,2019,1,29,22,20000,3,4,-1.2,1003.2,0.0,0.0,4
695,2019,1,29,23,19174,6,3,-1.5,1003.6,0.0,0.0,4
696,2019,1,30,0,17266,2,4,-1.8,1003.5,0.0,0.0,4
697,2019,1,30,1,14789,6,4,-1.5,1003.8,0.0,0.0,4
698,2019,1,30,2,14488,7,4,-0.9,1004.0,0.0,0.0,4
699,2019,1,30,3,12052,7,3,-1.0,1004.1,0.0,0.0,4
700,2019,1,30,4,12561,7,3,-0.7,1004.1,0.0,0.0,4
701,2019,1,30,5,11212,7,2,-0.7,1004.5,0.0,0.0,4
702,2019,1,30,6,10504,7,3,-0.8,1004.5,0.0,0.0,4
703,2019,1,30,7,6519,8,3,-1.1,1004.9,0.0,0.0,4
704,2019,1,30,8,7266,8,4,-1.0,1005.3,0.0,0.0,4
705,2019,1,30,9,6807,7,5,-0.7,1005.7,0.0,0.0,4
706,2019,1,30,10,8214,5,3,-0.8,1005.8,0.0,0.4,4
707,2019,1,30,11,8954,1,4,-0.3,1005.7,0.0,1.0,4
708,2019,1,30,12,9002,2,3,-0.1,1005.5,0.0,1.0,4
709,2019,1,30,13,10193,1,3,-0.7,1005.5,0.0,1.0,4
710,2019,1,30,14,10968,1,2,-0.9,1005.6,0.0,1.0,4
711,2019,1,30,15,10778,2,3,-1.7,1005.5,0.0,1.0,4
712,2019,1,30,16,2316,2,3,-2.5,1005.7,0.0,0.2,4
713,2019,1,30,17,9143,1,3,-2.6,1005.7,0.0,0.0,4
714,2019,1,30,18,9120,2,3,-3.0,1005.7,0.0,0.0,4
715,2019,1,30,19,8629,3,4,-2.8,1005.7,0.0,0.0,4
716,2019,1,30,20,8179,6,3,-2.5,1005.8,0.0,0.0,4
717,2019,1,30,21,8043,7,4,-2.0,1005.6,0.0,0.0,4
718,2019,1,30,22,888,7,3,-2.1,1005.5,0.0,0.0,4
719,2019,1,30,23,6304,7,1,-1.8,1005.3,0.0,0.0,4
720,2019,1,31,0,8120,7,2,-1.3,1005.0,0.2,0.0,4
721,2019,1,31,1,6921,7,2,-1.2,1004.6,0.0,0.0,4
722,2019,1,31,2,6648,8,3,-1.0,1004.5,0.0,0.0,4
723,2019,1,31,3,5205,7,4,-1.5,1004.4,0.0,0.0,4
724,2019,1,31,4,5569,8,4,-1.0,1004.2,0.0,0.0,4
725,2019,1,31,5,5706,8,4,-0.6,1004.1,0.0,0.0,4
726,2019,1,31,6,4363,8,4,-0.7,1004.0,0.0,0.0,4
727,2019,1,31,7,3354,8,4,-0.8,1004.2,0.0,0.0,4
728,2019,1,31,8,4108,8,4,-0.3,1004.6,0.0,0.0,4
729,2019,1,31,9,4229,8,3,0.0,1004.8,0.0,0.0,4
730,2019,1,31,10,4859,8,3,0.4,1004.8,0.0,0.0,4
731,2019,1,31,11,5602,8,4,0.6,1004.4,0.0,0.0,4
732,2019,1,31,12,6568,8,4,0.8,1004.3,0.0,0.0,4
733,2019,1,31,13,6368,8,4,0.8,1004.2,0.0,0.0,4
734,2019,1,31,14,4217,8,3,0.7,1004.0,0.0,0.0,4
735,2019,1,31,15,1957,8,2,0.3,1004.0,0.0,0.0,4
736,2019,1,31,16,1399,8,3,0.1,1004.3,0.0,0.0,4
737,2019,1,31,17,1294,8,2,0.0,1004.3,0.0,0.0,4
738,2019,1,31,18,1102,8,3,-0.2,1004.2,0.8,0.0,4
739,2019,1,31,19,2050,8,3,-0.4,1004.3,0.0,0.0,4
740,2019,1,31,20,3598,8,3,-0.6,1004.0,0.0,0.0,4
741,2019,1,31,21,4138,8,3,-0.7,1004.0,0.0,0.0,4
742,2019,1,31,22,3854,8,2,-0.8,1004.0,0.0,0.0,4
743,2019,1,31,23,1970,8,3,-0.7,1003.8,0.0,0.0,4
744,2019,2,1,0,3970,8,2,-0.6,1003.6,0.0,0.0,4
745,2019,2,1,1,3233,8,2,-0.6,1003.4,0.0,0.0,4
